code,name,url
Chinese Politics and Society,SAMPOL222,https://www.uib.no/emne/SAMPOL222
The Politics of Gender in a Global Perspective,SAMPOL221,https://www.uib.no/emne/SAMPOL221
Politics in the Developing World,SAMPOL219,https://www.uib.no/emne/SAMPOL219
Constitution and Politics,SAMPOL218,https://www.uib.no/emne/SAMPOL218
Labour Market Policies in Comparative Perspective,SAMPOL216,https://www.uib.no/emne/SAMPOL216
Political Economy,SAMPOL214,https://www.uib.no/emne/SAMPOL214
"Courts, Law and Politics",SAMPOL209,https://www.uib.no/emne/SAMPOL209
Citizenship: Theories and Policies,SAMPOL207,https://www.uib.no/emne/SAMPOL207
"Regions, Federalism and EU Integration",SAMPOL205,https://www.uib.no/emne/SAMPOL205
Varieties of Political Regimes: Latin America in Comparative Perspective,SAMPOL204,https://www.uib.no/emne/SAMPOL204
Comparative Arctic Indigenous Governance,SAMPOL203,https://www.uib.no/emne/SAMPOL203
Scandinavian Politics and Government,SAMPOL120,https://www.uib.no/emne/SAMPOL120
Democracy and Democratization,SAMPOL115,https://www.uib.no/emne/SAMPOL115
Politisk mobilisering,SAMPOL107,https://www.uib.no/emne/SAMPOL107
Politiske institusjonar i etablerte demokrati,SAMPOL106,https://www.uib.no/emne/SAMPOL106
Stats- og nasjonsbygging,SAMPOL105,https://www.uib.no/emne/SAMPOL105
Faglege tilnærmingsmåtar og ideologiar i studiet av politikk,SAMPOL103,https://www.uib.no/emne/SAMPOL103
Examen facultatum - Innføring i samanliknande politikk,SAMPOL100,https://www.uib.no/emne/SAMPOL100
Samfunnskunnskapsdidaktikk 2,SAKDI111,https://www.uib.no/emne/SAKDI111
Samfunnskunnskapsdidaktikk 1,SAKDI101,https://www.uib.no/emne/SAKDI101
Russisk språk og kultur i Russland,RUSPZ132,https://www.uib.no/emne/RUSPZ132
Masteroppgåve i russisk,RUS350,https://www.uib.no/emne/RUS350
Særemne,RUS307,https://www.uib.no/emne/RUS307
Særemne,RUS306,https://www.uib.no/emne/RUS306
"Særemne i russisk språk-, litteratur- eller kulturvitskap",RUS303,https://www.uib.no/emne/RUS303
Tekst og skriftleg russisk,RUS302,https://www.uib.no/emne/RUS302
Russisk språkhistorie og språkstruktur,RUS301,https://www.uib.no/emne/RUS301
Russisk litteratur II,RUS251,https://www.uib.no/emne/RUS251
Russisk språk og språkvitskap,RUS240,https://www.uib.no/emne/RUS240
Russisk språk II,RUS130,https://www.uib.no/emne/RUS130
Russisk litteratur I,RUS131,https://www.uib.no/emne/RUS131
Russisk historie og kultur,RUS121,https://www.uib.no/emne/RUS121
Russisk kultur (2) Tekst og tale (2),RUS114,https://www.uib.no/emne/RUS114
Russisk grammatikk (2) og Skriftleg russisk (2),RUS113,https://www.uib.no/emne/RUS113
Grunnkurs i skriftleg og munnleg russisk,RUS100,https://www.uib.no/emne/RUS100
Litteraturvitskapleg retorikk med bacheloroppgåve,RET256,https://www.uib.no/emne/RET256
Nordisk retorikk med bacheloroppgåve,RET255,https://www.uib.no/emne/RET255
Filosofi og retorikk med bacheloroppgåve,RET252,https://www.uib.no/emne/RET252
Bacheloroppgåve i retorikk,RET250,https://www.uib.no/emne/RET250
Retorikk og interkulturell kommunikasjon,RET209,https://www.uib.no/emne/RET209
Praktisk argumentasjon,RET208,https://www.uib.no/emne/RET208
Litteraturvitskapleg retorikk,RET206,https://www.uib.no/emne/RET206
Nordisk retorikk,RET205,https://www.uib.no/emne/RET205
Filosofi og retorikk,RET202,https://www.uib.no/emne/RET202
Klassisk retorikk,RET102,https://www.uib.no/emne/RET102
Innføring i retorikk,RET100,https://www.uib.no/emne/RET100
Bacheloroppgåve i systematisk religionsvitskap - Lektorutdanninga,RELVI250L,https://www.uib.no/emne/RELVI250L
Bacheloroppgåve i systematisk religionsvitskap,RELVI250,https://www.uib.no/emne/RELVI250
Religionsvitskap mastergradsoppgåve,RELV350,https://www.uib.no/emne/RELV350
Religion and the City,RELV337,https://www.uib.no/emne/RELV337
Reformasjonar i Europa,RELV336,https://www.uib.no/emne/RELV336
Islam og muslimars religion,RELV335,https://www.uib.no/emne/RELV335
Religion og kunst,RELV333,https://www.uib.no/emne/RELV333
Verdsfilosofiar,RELV332,https://www.uib.no/emne/RELV332
Religion and Tourism,RELV331,https://www.uib.no/emne/RELV331
Religion and Politics,RELV328,https://www.uib.no/emne/RELV328
Hinduisme,RELV324,https://www.uib.no/emne/RELV324
Buddhisme og jainisme,RELV323,https://www.uib.no/emne/RELV323
Religion og media,RELV330,https://www.uib.no/emne/RELV330
Nyreligiøsitet,RELV321,https://www.uib.no/emne/RELV321
Religion og vitskap,RELV313,https://www.uib.no/emne/RELV313
Utvalde tema i religionsvitskap. Veiledede studier med semesteroppgåve,RELV310,https://www.uib.no/emne/RELV310
Religionar i antikken,RELV322,https://www.uib.no/emne/RELV322
Samisk religion,RELV308,https://www.uib.no/emne/RELV308
Religionsvitenskap: Frie studiepoeng (semesteroppgåve),RELV303SEM,https://www.uib.no/emne/RELV303SEM
Religionsvitskaplege forskingsmetodar,RELV306,https://www.uib.no/emne/RELV306
Religionsvitenskap: Frie studiepoeng (munnleg),RELV303MUNT,https://www.uib.no/emne/RELV303MUNT
Religionsvitenskap: Frie studiepoeng (feltarbeid),RELV303FELT,https://www.uib.no/emne/RELV303FELT
Spesialiseringsemne med semesteroppgåve,RELV302SEM,https://www.uib.no/emne/RELV302SEM
Spesialiseringsemne,RELV302,https://www.uib.no/emne/RELV302
Religionsvitskapleg teori,RELV301,https://www.uib.no/emne/RELV301
Religion and the City,RELV237,https://www.uib.no/emne/RELV237
Reformasjonar i Europa,RELV236,https://www.uib.no/emne/RELV236
Religion og kunst,RELV233,https://www.uib.no/emne/RELV233
Verdsfilosofiar,RELV232,https://www.uib.no/emne/RELV232
Religion og turisme,RELV231,https://www.uib.no/emne/RELV231
Islam og muslimars religion,RELV235,https://www.uib.no/emne/RELV235
Religion and Politics,RELV228,https://www.uib.no/emne/RELV228
Hinduisme,RELV224,https://www.uib.no/emne/RELV224
Buddhisme og jainisme,RELV223,https://www.uib.no/emne/RELV223
Nyreligiøsitet,RELV221,https://www.uib.no/emne/RELV221
Religion og media,RELV230,https://www.uib.no/emne/RELV230
Religion og vitskap,RELV213,https://www.uib.no/emne/RELV213
Utvalde tema i religionsvitskap. Veiledede studier med semesteroppgåve,RELV210,https://www.uib.no/emne/RELV210
Spesialiseringsemne med semesteroppgåve,RELV202SEM,https://www.uib.no/emne/RELV202SEM
Spesialiseringsemne,RELV202,https://www.uib.no/emne/RELV202
"Midtaustens og Middelhavsområdets eldste religionshistorie, og norrøn og samisk religion",RELV105,https://www.uib.no/emne/RELV105
"Hinduismen, buddhismen og andre asiatiske religionar",RELV103,https://www.uib.no/emne/RELV103
"Kristendommen, jødedommen og islam",RELV102,https://www.uib.no/emne/RELV102
Samisk religion,RELV208,https://www.uib.no/emne/RELV208
Kva er religionsvitskap?,RELV101,https://www.uib.no/emne/RELV101
Hinduismen og buddhismen - Lektorutdanninga,RELV103L,https://www.uib.no/emne/RELV103L
"Religion, kultur og samfunn",RELV100,https://www.uib.no/emne/RELV100
Fagdidaktikk i religionsvitskap 2 (for grunnskulen) lektorutdanning,RELDI112,https://www.uib.no/emne/RELDI112
"Region og regionalisering, mastergradsoppgåve",REG350GEO60,https://www.uib.no/emne/REG350GEO60
"Region og regionalisering, mastergradsoppgåve",REG350AHKR60,https://www.uib.no/emne/REG350AHKR60
"Region og regionalisering, mastergradsoppgåve",REG350,https://www.uib.no/emne/REG350
Masteroppgåve for radiograf/bioingeniør,RABD395,https://www.uib.no/emne/RABD395
Fagdidaktikk for religionsvitskap 1 (for vidaregåande skule) lektorutdanning,RELDI111,https://www.uib.no/emne/RELDI111
Masteroppgåve for radiograf/bioingeniør,RAB395,https://www.uib.no/emne/RAB395
Masterprogram i helsefag - Radiograf/Bioingeniør,RAB333,https://www.uib.no/emne/RAB333
Masterprogram i helsefag - Radiograf/Bioingeniør. Fagspesifikk del: Spesialpensum - 10 studiepoeng.,RAB332,https://www.uib.no/emne/RAB332
Masterprogram i helsefag - Radiograf/Bioingeniør. Fagspesifikk del: Spesialpensum - 5 studiepoeng.,RAB331,https://www.uib.no/emne/RAB331
Master thesis in Quality in the Analytical Laboratory,QAL399B,https://www.uib.no/emne/QAL399B
Masteroppgåve i petroleumsteknologi,PTEK399,https://www.uib.no/emne/PTEK399
Masterprogram i helsefag - Radiograf/Bioingeniør,RAB334,https://www.uib.no/emne/RAB334
Støveksplosjonar i prosessindustrien 1,PTEK354,https://www.uib.no/emne/PTEK354
Utvalde emne i petroleumsteknologi,PTEK312,https://www.uib.no/emne/PTEK312
Reservoarkarakterisering og utvinningsteknikk,PTEK313,https://www.uib.no/emne/PTEK313
Integrerte operasjonar innan boring og produksjon,PTEK311,https://www.uib.no/emne/PTEK311
Forbrenningsfysikk,PTEK252,https://www.uib.no/emne/PTEK252
Eksplosjonsfarar i prosessindustrien,PTEK250,https://www.uib.no/emne/PTEK250
Introduksjon til fleirfasesystem,PTEK241,https://www.uib.no/emne/PTEK241
Naturgasshydrat: Fundamentale aspekter og praktiske implikasjoner,PTEK232,https://www.uib.no/emne/PTEK232
Olje/gass prosessering,PTEK231,https://www.uib.no/emne/PTEK231
Prosess- og miljøkjemometri,PTEK226,https://www.uib.no/emne/PTEK226
Bergartsfysikk,PTEK218,https://www.uib.no/emne/PTEK218
Reservoarteknikk II,PTEK213,https://www.uib.no/emne/PTEK213
Eksperimentelle metodar i reservoarfysikk,PTEK214,https://www.uib.no/emne/PTEK214
Reservoarteknikk I,PTEK212,https://www.uib.no/emne/PTEK212
Grunnleggjande reservoarfysikk,PTEK211,https://www.uib.no/emne/PTEK211
Masseoverføring og faselikevekter,PTEK203,https://www.uib.no/emne/PTEK203
Numeriske metodar for prosessteknologi,PTEK205,https://www.uib.no/emne/PTEK205
Fluidmekanikk og varmeoverføring,PTEK202,https://www.uib.no/emne/PTEK202
Introduksjon til petroleum- og prosessteknologi,PTEK100,https://www.uib.no/emne/PTEK100
Sosial nettverksstøtte for kriseramma,PSYK644,https://www.uib.no/emne/PSYK644
Krise og katastrofepsykologi,PSYK643,https://www.uib.no/emne/PSYK643
Operativ psykologi 1,PSYK640,https://www.uib.no/emne/PSYK640
Sorgutdanning,PSYK642,https://www.uib.no/emne/PSYK642
Klinisk bruk av hypnose,PSYK302A,https://www.uib.no/emne/PSYK302A
Fordjupingskurs i kultur og psykopatologi; mental helse i eit krysskulturelt perspektiv.,PSYK302G,https://www.uib.no/emne/PSYK302G
Bacheloroppgåve i generell psykologi,PSYK250,https://www.uib.no/emne/PSYK250
"Nyare teoretiske, metodiske og empiriske bidrag i arbeids- og organisasjonspsykologi",PSYK210,https://www.uib.no/emne/PSYK210
Affekt og kognisjon,PSYK208,https://www.uib.no/emne/PSYK208
Læring og atferdspsykologi,PSYK207,https://www.uib.no/emne/PSYK207
Artikkellesning i generell psykologi,PSYK206,https://www.uib.no/emne/PSYK206
Metode,PSYK202,https://www.uib.no/emne/PSYK202
Bacheloroppgave i arbeids- og organisasjonspsykologi,PSYK201,https://www.uib.no/emne/PSYK201
Leiingspsykologi,PSYK200,https://www.uib.no/emne/PSYK200
"Åtferd, helse og ernæring",PSYK140,https://www.uib.no/emne/PSYK140
Biologisk og kognitiv psykologi,PSYK120,https://www.uib.no/emne/PSYK120
Innføring i operativ psykologi og menneskelege faktorar i operative situasjonar,PSYK117,https://www.uib.no/emne/PSYK117
Miljøpsykologi,PSYK116,https://www.uib.no/emne/PSYK116
"Døgnrytmar, søvn og åtferd",PSYK115,https://www.uib.no/emne/PSYK115
"Utviklings-, kognitiv og biologisk psykologi",PSYK114,https://www.uib.no/emne/PSYK114
Innføring i metode,PSYK113,https://www.uib.no/emne/PSYK113
Sosial- og personlegdomspsykologi,PSYK112,https://www.uib.no/emne/PSYK112
Innføring i psykologi og psykologiens historie,PSYK111,https://www.uib.no/emne/PSYK111
Arbeids- og organisasjonspsykologi,PSYK110,https://www.uib.no/emne/PSYK110
Motivasjonspsykologi,PSYK109,https://www.uib.no/emne/PSYK109
Personalpsykologi,PSYK106,https://www.uib.no/emne/PSYK106
"Culture, Positive Development and Health",PSYCH310A,https://www.uib.no/emne/PSYCH310A
"Term Paper, Cognitive Psychology",PSYCH305B,https://www.uib.no/emne/PSYCH305B
Cognitive Psychology,PSYCH305A,https://www.uib.no/emne/PSYCH305A
Medical Health Psychology,PSYCH303,https://www.uib.no/emne/PSYCH303
Developmental Psychology,PSYCH302C,https://www.uib.no/emne/PSYCH302C
"Term Paper, Developmental Psychology",PSYCH302B,https://www.uib.no/emne/PSYCH302B
Kvantitativ metode som grunnlag for psykologisk kunnskap,PSYCH301A,https://www.uib.no/emne/PSYCH301A
Quantitative Methods,PSYCH301,https://www.uib.no/emne/PSYCH301
"Søvnregulering: nevronale kretsar, farmakologi og fysiologi",PSY301,https://www.uib.no/emne/PSY301
Molekylær og cellulær grunnlag for fysiologi og polysomnografi,PSY300,https://www.uib.no/emne/PSY300
Kjærleik og nære forhold,PSY200,https://www.uib.no/emne/PSY200
"Identitet, kjønn og sjølv i moderne psykoanalysar",PSANA201,https://www.uib.no/emne/PSANA201
Innføring psykoanalyse,PSANA101,https://www.uib.no/emne/PSANA101
Eksternfinansiering: Introduksjon i søknadsskriving,PS915,https://www.uib.no/emne/PS915
Scientific and Scholary Publishing,PS914,https://www.uib.no/emne/PS914
Stipendiatsamling (formidling),PS902,https://www.uib.no/emne/PS902
"Forskingsdesign, metode, etikk og vitskapsteori",PS901,https://www.uib.no/emne/PS901
Metode II - Kvantitativ og kvalitativ metode som grunnlag for psykologisk kunnskap,PROPSYMET,https://www.uib.no/emne/PROPSYMET
Hovudoppgåve psykologprogrammet,PROPSY317,https://www.uib.no/emne/PROPSY317
Ekstern fordypningspraksis,PROPSY316,https://www.uib.no/emne/PROPSY316
Samfunnspsykologi,PROPSY315,https://www.uib.no/emne/PROPSY315
Intern klinisk-psykologisk opplæring,PROPSY314,https://www.uib.no/emne/PROPSY314
Psykologisk behandling ved komplekse psykiske tilstandsbilder,PROPSY313,https://www.uib.no/emne/PROPSY313
Vitskapsteoretiske perspektiv og etikk i klinisk praksis,PROPSY312C,https://www.uib.no/emne/PROPSY312C
Psykologisk behandling III,PROPSY312B,https://www.uib.no/emne/PROPSY312B
Psykologisk behandling II,PROPSY312A,https://www.uib.no/emne/PROPSY312A
Psykologen som leiar,PROPSY311C,https://www.uib.no/emne/PROPSY311C
"Kultur, helse og utvikling",PROPSY310,https://www.uib.no/emne/PROPSY310
Sosialpsykologi,PROPSY309,https://www.uib.no/emne/PROPSY309
Personlighetspsykologi,PROPSY308,https://www.uib.no/emne/PROPSY308
Skole- og opplæringspsykologi,PROPSY307,https://www.uib.no/emne/PROPSY307
Klinisk nevropsykologi,PROPSY306,https://www.uib.no/emne/PROPSY306
Kognitiv psykologi,PROPSY305,https://www.uib.no/emne/PROPSY305
Kognitiv nevrovitenskap,PROPSY304,https://www.uib.no/emne/PROPSY304
Biologisk psykologi,PROPSY303,https://www.uib.no/emne/PROPSY303
Utviklingspsykologi,PROPSY302,https://www.uib.no/emne/PROPSY302
Profesjonsforberedelse 3 - Kommunikasjon og profesjonsutøvelse,PROPSY301C,https://www.uib.no/emne/PROPSY301C
"Profesjonsforberedelse 2 - Helse, samfunn og psykologrolle",PROPSY301B,https://www.uib.no/emne/PROPSY301B
"Profesjonsforberedelse 1 Psykopatologi, psykologisk behandling og fagetikk",PROPSY301A,https://www.uib.no/emne/PROPSY301A
Masteroppgåve i Programutvikling samarbeid med HVL,PROG399,https://www.uib.no/emne/PROG399
Masteroppgåve i prosessteknologi,PRO399,https://www.uib.no/emne/PRO399
Nasjonal delprøve,PRMED-NASJPR,https://www.uib.no/emne/PRMED-NASJPR
Praktisk informasjonsarbeid,PRAKTINF,https://www.uib.no/emne/PRAKTINF
Praksis PPU 2. semester,PPUPRA102,https://www.uib.no/emne/PPUPRA102
Praksis PPU 1.semester,PPUPRA101,https://www.uib.no/emne/PPUPRA101
Integrert pedagogikk og realfagsdidaktikk 4,PPUDEL104,https://www.uib.no/emne/PPUDEL104
Integrert pedagogikk og realfagsdidaktikk 3,PPUDEL103,https://www.uib.no/emne/PPUDEL103
Integrert pedagogikk og realfagsdidaktikk 2,PPUDEL102,https://www.uib.no/emne/PPUDEL102
Integrert pedagogikk og realfagsdidaktikk 1,PPUDEL101,https://www.uib.no/emne/PPUDEL101
Praksisplass 2. semester,PPU 2,https://www.uib.no/emne/PPU%202
Praksisplass 1. semester,PPU 1,https://www.uib.no/emne/PPU%201
Bacheloroppgåve i politisk økonomi,POLECON250,https://www.uib.no/emne/POLECON250
Regulering og politikk,POLECON200,https://www.uib.no/emne/POLECON200
Examen facultatum - Innføring i politisk økonomi,POLECON100,https://www.uib.no/emne/POLECON100
Publishing mental health research,PMHR901,https://www.uib.no/emne/PMHR901
Tilrettelegging for læring i fysikk,PHYSDID220-P,https://www.uib.no/emne/PHYSDID220-P
Tilrettelegging for læring i fysikk,PHYSDID220,https://www.uib.no/emne/PHYSDID220
Masteroppgåve i fysikk,PHYS399K,https://www.uib.no/emne/PHYS399K
Masteroppgåve i fysikk,PHYS399,https://www.uib.no/emne/PHYS399
Datasystem for eksperimentalfysikk,PHYS391,https://www.uib.no/emne/PHYS391
Teoretisk akustikk,PHYS374,https://www.uib.no/emne/PHYS374
Akustiske målesystem,PHYS373,https://www.uib.no/emne/PHYS373
Utvalde emne i ikkelineær akustikk,PHYS372,https://www.uib.no/emne/PHYS372
Utvalde emne i undervannsakustikk,PHYS371,https://www.uib.no/emne/PHYS371
Utvalde emne i ionosfærefysikk,PHYS352,https://www.uib.no/emne/PHYS352
Romplasmafysikk,PHYS350,https://www.uib.no/emne/PHYS350
Kvantefeltteori,PHYS342,https://www.uib.no/emne/PHYS342
Utvalde emne i eksperimentell partikkelfysikk,PHYS341,https://www.uib.no/emne/PHYS341
Tungionefysikk ved middels og høge energier,PHYS335,https://www.uib.no/emne/PHYS335
Relativistisk tungionefysikk,PHYS333,https://www.uib.no/emne/PHYS333
Utvalde emne innan måleteknologi,PHYS328,https://www.uib.no/emne/PHYS328
Design av komplekse elektroniske system,PHYS321,https://www.uib.no/emne/PHYS321
Generell relativitetsteori,PHYS301,https://www.uib.no/emne/PHYS301
Databehandling i fysikk,PHYS291,https://www.uib.no/emne/PHYS291
Akustikk,PHYS271,https://www.uib.no/emne/PHYS271
Atmosfærisk og marin optikk,PHYS264,https://www.uib.no/emne/PHYS264
Laboratoriekurs i optikk,PHYS263,https://www.uib.no/emne/PHYS263
Atomfysikk,PHYS261,https://www.uib.no/emne/PHYS261
Eksperimentelle metodar i romfysikk,PHYS252,https://www.uib.no/emne/PHYS252
Det nære verdensrommet,PHYS251,https://www.uib.no/emne/PHYS251
Kjerne- og partikkelfysikk,PHYS241,https://www.uib.no/emne/PHYS241
Eksperimentelle metodar i kjerne -og partikkelfysikk,PHYS232,https://www.uib.no/emne/PHYS232
Strålingsfysikk,PHYS231,https://www.uib.no/emne/PHYS231
Laboratoriekurs i instrumentering og prosessregulering,PHYS227,https://www.uib.no/emne/PHYS227
Måleteknologi,PHYS225,https://www.uib.no/emne/PHYS225
Digital integrert kretsteknologi,PHYS223,https://www.uib.no/emne/PHYS223
Analog integrert kretsteknologi,PHYS222,https://www.uib.no/emne/PHYS222
Medisinsk fysikk i stråleterapi,PHYS213,https://www.uib.no/emne/PHYS213
Fysikk i medisinsk diagnostikk,PHYS212,https://www.uib.no/emne/PHYS212
Faststoffysikk,PHYS208,https://www.uib.no/emne/PHYS208
Statistisk fysikk og termodynamikk,PHYS206,https://www.uib.no/emne/PHYS206
Elektromagnetisme II,PHYS205,https://www.uib.no/emne/PHYS205
Relativistisk kvantemekanikk og feltteori,PHYS203,https://www.uib.no/emne/PHYS203
Kvantemekanikk,PHYS201,https://www.uib.no/emne/PHYS201
Moderne fysikk II,PHYS119,https://www.uib.no/emne/PHYS119
Moderne fysikk I,PHYS118,https://www.uib.no/emne/PHYS118
Prosjektoppgåve i fysikk,PHYS117,https://www.uib.no/emne/PHYS117
Signal- og systemanalyse,PHYS116,https://www.uib.no/emne/PHYS116
Grunnleggjande målevitskap og eksperimentalfysikk,PHYS114,https://www.uib.no/emne/PHYS114
